side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
sell,74476,509.8,197.25792778886148,0.0,5m SELL signal,2024-04-29 08:05:00,0.2870586014363497,2.636225938796997,2.1499999999999995,FREE,49.31448194721537,509.55,74438.0
buy,74518,509.11,197.52527270484097,0.0,5m BUY signal,2024-04-29 11:35:00,0.2870586014363497,0.8309220671653748,0.7499999999999998,FREE,,,
sell,74524,509.82,197.52527270484097,0.0,5m SELL signal,2024-04-29 12:05:00,0.2870586014363497,2.267986297607422,2.1499999999999995,FREE,140.24294362043304,509.11,74518.0
buy,74552,509.68,197.5795293721198,0.0,5m BUY signal,2024-04-29 14:25:00,0.2870586014363497,0.8533263802528381,0.7499999999999998,FREE,,,
sell,74570,510.05,197.5795293721198,0.0,5m SELL signal,2024-04-29 15:55:00,0.2870586014363497,2.2873775959014893,2.1499999999999995,FREE,73.10442586768522,509.68,74552.0
buy,75062,501.3,201.0282045805899,0.0,5m BUY signal,2024-05-02 10:00:00,0.29827743193990225,1.719490885734558,1.6999999999999993,FREE,,,
sell,75068,502.39,201.0282045805899,0.0,5m SELL signal,2024-05-02 10:30:00,0.29827743193990225,1.974478840827942,1.8999999999999995,FREE,219.12074299283796,501.3,75062.0
buy,75597,516.56,195.51370547321235,0.0,5m BUY signal,2024-05-07 07:20:00,0.2823920535007323,1.5740342140197754,-0.5,FREE,,,
sell,75616,517.2,195.51370547321235,0.0,5m SELL signal,2024-05-07 08:55:00,0.2823920535007323,2.598733901977539,-0.5,FREE,125.12877150287547,516.56,75597.0
buy,75647,517.78,195.29469749844614,0.0,5m BUY signal,2024-05-07 11:30:00,0.2823920535007323,1.4638969898223877,-0.5,FREE,,,
sell,75654,518.2102,195.29469749844614,0.0,5m SELL signal,2024-05-07 12:05:00,0.2823920535007323,2.7049975395202637,-0.5,FREE,84.01577886383416,517.78,75647.0
buy,75780,516.87,195.80108005805963,0.0,5m BUY signal,2024-05-08 07:00:00,0.28862579555519635,1.786228895187378,1.2999999999999996,FREE,,,
sell,75811,515.885,195.80108005805963,0.0,5m SELL signal,2024-05-08 09:35:00,0.28862579555519635,2.4769699573516846,2.4499999999999993,FREE,-192.8640638571914,516.87,75780.0
buy,75831,516.98,195.386359599505,0.0,5m BUY signal,2024-05-08 11:15:00,0.28862579555519635,1.5471166372299194,1.2999999999999996,FREE,,,
sell,75870,517.295,195.386359599505,0.0,5m SELL signal,2024-05-08 15:20:00,0.28862579555519635,2.4578354358673096,2.4499999999999993,FREE,61.54670327383253,516.98,75831.0
buy,75906,516.81,195.5697197984287,0.0,5m BUY signal,2024-05-08 17:30:00,0.28862579555519635,1.8198657035827637,1.2999999999999996,FREE,,,
sell,75913,516.97,195.5697197984287,0.0,5m SELL signal,2024-05-08 18:05:00,0.28862579555519635,2.8356008529663086,2.4499999999999993,FREE,31.2911551677646,516.81,75906.0
buy,75923,517.04,195.54324238781084,0.0,5m BUY signal,2024-05-08 19:00:00,0.28862579555519635,1.6034971475601196,1.2999999999999996,FREE,,,
sell,75971,516.95,195.54324238781084,0.0,5m SELL signal,2024-05-09 07:45:00,0.26582045520629,2.564833879470825,2.499999999999999,FREE,-17.59889181488697,517.04,75923.0
buy,75994,517.0,195.52433104908863,0.0,5m BUY signal,2024-05-09 09:40:00,0.26582045520629,1.4966758489608765,-0.5,FREE,,,
sell,75999,517.99,195.52433104908863,0.0,5m SELL signal,2024-05-09 10:05:00,0.26582045520629,2.827519178390503,2.499999999999999,FREE,193.56908773859953,517.0,75994.0
buy,76017,519.06,195.12127353315114,0.0,5m BUY signal,2024-05-09 11:35:00,0.26582045520629,1.390756607055664,-0.5,FREE,,,
sell,76029,518.98,195.12127353315114,0.0,5m SELL signal,2024-05-09 12:35:00,0.26582045520629,2.550177574157715,2.499999999999999,FREE,-15.609701882637895,519.06,76017.0
buy,76301,519.91,194.77224623153006,0.0,5m BUY signal,2024-05-10 19:45:00,0.2836156831677679,2.111441135406494,1.3499999999999996,FREE,,,
sell,76338,522.0,194.77224623153006,0.0,FORCE_SELL->first acceptable 5m signal,2024-05-13 07:15:00,0.3185225665678908,2.512939929962158,2.499999999999999,FORCE_SELL,407.073994623904,519.91,76301.0
buy,76497,521.0,195.14608931450806,0.0,5m BUY signal,2024-05-14 05:30:00,0.29835903889662857,1.4187359809875488,1.2999999999999996,FREE,,,
sell,76712,526.0,195.14608931450806,0.0,FORCE_SELL->first acceptable 5m signal,2024-05-15 08:30:00,0.31772920656008163,1.4730437994003296,0.7499999999999998,FORCE_SELL,975.7304465725404,521.0,76497.0
buy,90060,561.93,182.6683803666493,0.0,5m BUY signal,2024-08-28 06:40:00,0.294833007191877,1.7606894969940186,1.1999999999999997,FREE,,,
sell,90158,557.06,182.6683803666493,0.0,5m SELL signal,2024-08-28 14:50:00,0.294833007191877,0.5924158096313477,-0.5,FREE,-889.5950123855829,561.93,90060.0
buy,90177,556.55,182.83577031182404,0.0,5m BUY signal,2024-08-28 16:25:00,0.294833007191877,1.7004395723342896,1.1999999999999997,FREE,,,
sell,90292,561.29,182.83577031182404,0.0,5m SELL signal,2024-08-29 10:00:00,0.28298766813283366,0.9007838368415833,0.7999999999999998,FREE,866.6415512780476,556.55,90177.0
buy,90349,558.41,183.77874593636164,0.0,5m BUY signal,2024-08-29 14:45:00,0.28298766813283366,1.9246550798416138,1.7999999999999994,FREE,,,
sell,90457,561.5,183.77874593636164,0.0,5m SELL signal,2024-08-30 08:15:00,0.28325903674341807,1.3664952516555786,1.3499999999999996,FREE,567.8763249433633,558.41,90349.0
buy,90465,560.44,184.12633973889632,0.0,5m BUY signal,2024-08-30 08:55:00,0.28325903674341807,1.6699440479278564,1.5999999999999996,FREE,,,
sell,90471,560.78,184.12633973889632,0.0,5m SELL signal,2024-08-30 09:25:00,0.28325903674341807,1.396973967552185,1.3499999999999996,FREE,62.60295551120968,560.44,90465.0
buy,90489,559.995,184.38444771610153,0.0,5m BUY signal,2024-08-30 10:55:00,0.28325903674341807,1.6741560697555542,1.5999999999999996,FREE,,,
sell,90548,563.37,184.38444771610153,0.0,5m SELL signal,2024-08-30 15:50:00,0.28325903674341807,1.5839571952819824,1.3499999999999996,FREE,622.2975110418427,559.995,90489.0
buy,90820,549.8,188.93536978868704,0.0,5m BUY signal,2024-09-04 07:05:00,0.2941446726454681,1.6235110759735107,1.4499999999999995,FREE,,,
sell,91077,548.72,188.93536978868704,0.0,5m SELL signal,2024-09-05 12:55:00,0.2834428219944572,1.8664915561676025,1.1499999999999997,FREE,-204.05019937176826,549.8,90820.0
buy,91084,548.3,189.08009504002985,0.0,5m BUY signal,2024-09-05 13:30:00,0.2834428219944572,1.976394772529602,1.4499999999999995,FREE,,,
sell,91089,550.69,189.08009504002985,0.0,5m SELL signal,2024-09-05 13:55:00,0.2834428219944572,1.2014445066452026,1.1499999999999997,FREE,451.90142714569026,548.3,91084.0
buy,91105,548.64,189.78659510351787,0.0,5m BUY signal,2024-09-05 15:15:00,0.2834428219944572,1.64914870262146,1.4499999999999995,FREE,,,
sell,91351,543.65,189.78659510351787,0.0,5m SELL signal,2024-09-09 04:00:00,0.2746621854821579,1.3098081350326538,1.0499999999999996,FREE,-947.0351095665559,548.64,91105.0
buy,91464,546.71,188.72433726843752,0.0,5m BUY signal,2024-09-09 13:30:00,0.2746621854821579,1.8604975938796997,1.4999999999999996,FREE,,,
sell,91519,547.28,188.72433726843752,0.0,5m SELL signal,2024-09-09 18:45:00,0.2746621854821579,1.1855473518371582,1.0499999999999996,FREE,107.57287224299738,546.71,91464.0
buy,91528,546.9,188.85546772768419,0.0,5m BUY signal,2024-09-09 18:50:00,0.2746621854821579,1.8137142658233643,1.4999999999999996,FREE,,,
sell,91560,546.03,188.85546772768419,0.0,5m SELL signal,2024-09-10 05:40:00,0.2803480998574139,1.8170658349990845,0.9499999999999997,FREE,-164.3042569230861,546.9,91528.0
buy,91611,547.77,188.2555653711364,0.0,5m BUY signal,2024-09-10 10:00:00,0.2803480998574139,1.4129071235656738,1.0999999999999996,FREE,,,
sell,91645,545.75,188.2555653711364,0.0,5m SELL signal,2024-09-10 12:50:00,0.2803480998574139,1.7830076217651367,0.9499999999999997,FREE,-380.27624204969214,547.77,91611.0
buy,91688,548.2,187.4142189005795,0.0,5m BUY signal,2024-09-10 16:25:00,0.2803480998574139,1.414713978767395,1.0999999999999996,FREE,,,
sell,91786,548.8585,187.4142189005795,0.0,5m SELL signal,2024-09-11 09:00:00,0.29352727909789683,1.8674544095993042,1.2499999999999996,FREE,123.41226314603229,548.2,91688.0
buy,91795,545.42,188.5957373481789,0.0,5m BUY signal,2024-09-11 09:45:00,0.29352727909789683,1.4144880771636963,1.2499999999999996,FREE,,,
sell,91931,556.22,188.5957373481789,0.0,5m SELL signal,2024-09-12 05:10:00,0.2748177504875611,2.7701518535614014,1.8999999999999995,FREE,2036.8339633603448,545.42,91795.0
buy,92509,564.55,185.81298561297328,0.0,5m BUY signal,2024-09-17 06:45:00,0.269640258880356,1.2390532493591309,0.8999999999999997,FREE,,,
sell,92521,564.86,185.81298561297328,0.0,5m SELL signal,2024-09-17 07:45:00,0.269640258880356,1.913325309753418,-0.5,FREE,57.6020255400327,564.55,92509.0
buy,92524,565.23,185.6913522872885,0.0,5m BUY signal,2024-09-17 08:00:00,0.269640258880356,1.2961335182189941,0.8999999999999997,FREE,,,
sell,92549,565.83,185.6913522872885,0.0,5m SELL signal,2024-09-17 10:05:00,0.269640258880356,2.829857349395752,-0.5,FREE,111.41481137237733,565.23,92524.0
buy,92555,565.86,185.68150755437114,0.0,5m BUY signal,2024-09-17 10:35:00,0.269640258880356,1.0545098781585693,0.8999999999999997,FREE,,,
sell,92588,562.85,185.68150755437114,0.0,5m SELL signal,2024-09-17 13:20:00,0.269640258880356,2.2209057807922363,-0.5,FREE,-558.9013377386555,565.86,92555.0
buy,92605,561.78,186.03516772932073,0.0,5m BUY signal,2024-09-17 14:45:00,0.269640258880356,0.9412170052528381,0.8999999999999997,FREE,,,
sell,92619,563.12,186.03516772932073,0.0,5m SELL signal,2024-09-17 15:55:00,0.269640258880356,2.521023750305176,-0.5,FREE,249.28712475729571,561.78,92605.0
buy,92923,568.71,184.20657919103775,0.0,5m BUY signal,2024-09-19 09:50:00,0.2621361819934684,1.326796531677246,1.1499999999999997,FREE,,,
sell,92930,571.33,184.20657919103775,0.0,5m SELL signal,2024-09-19 10:25:00,0.2621361819934684,2.7379586696624756,1.9999999999999996,FREE,482.6212374805197,568.71,92923.0
buy,92947,570.46,184.48750988538302,0.0,5m BUY signal,2024-09-19 11:50:00,0.2621361819934684,1.2348060607910156,1.1499999999999997,FREE,,,
sell,92949,571.23,184.48750988538302,0.0,5m SELL signal,2024-09-19 12:00:00,0.2621361819934684,2.2207891941070557,1.9999999999999996,FREE,142.05538261174158,570.46,92947.0
buy,92976,571.382,184.43843220792283,0.0,5m BUY signal,2024-09-19 14:15:00,0.2621361819934684,1.2440472841262817,1.1499999999999997,FREE,,,
sell,92981,572.09,184.43843220792283,0.0,5m SELL signal,2024-09-19 14:40:00,0.2621361819934684,2.109898805618286,1.9999999999999996,FREE,130.5824100032248,571.382,92976.0
buy,93051,568.13,185.72401154987517,0.0,5m BUY signal,2024-09-20 04:30:00,0.27794691841779007,0.9341532588005066,0.8499999999999996,FREE,,,
sell,93123,567.57,185.72401154987517,0.0,5m SELL signal,2024-09-20 10:35:00,0.27794691841779007,2.2500545978546143,2.2499999999999996,FREE,-104.00544646791997,568.13,93051.0
buy,93128,566.16,186.18655015430738,0.0,5m BUY signal,2024-09-20 11:00:00,0.27794691841779007,0.9719566106796265,0.8499999999999996,FREE,,,
sell,93180,568.06,186.18655015430738,0.0,5m SELL signal,2024-09-20 15:20:00,0.27794691841779007,2.4297549724578857,2.2499999999999996,FREE,353.7544452931798,566.16,93128.0
buy,93189,567.75,186.2882107981609,0.0,5m BUY signal,2024-09-20 16:05:00,0.27794691841779007,1.2649285793304443,0.8499999999999996,FREE,,,
sell,93236,568.51,186.2882107981609,0.0,5m SELL signal,2024-09-23 04:00:00,0.2754297910108566,2.2071499824523926,-0.5,FREE,141.57904020660058,567.75,93189.0
buy,93244,568.1,186.42265573114318,0.0,5m BUY signal,2024-09-23 04:40:00,0.2754297910108566,1.0778372287750244,-0.5,FREE,,,
sell,93250,568.36,186.42265573114318,0.0,5m SELL signal,2024-09-23 05:10:00,0.2754297910108566,1.9774922132492065,-0.5,FREE,48.46989049009553,568.1,93244.0
buy,93269,568.83,186.26862263128268,0.0,5m BUY signal,2024-09-23 06:55:00,0.2754297910108566,1.130028486251831,-0.5,FREE,,,
sell,93280,568.96,186.26862263128268,0.0,5m SELL signal,2024-09-23 07:50:00,0.2754297910108566,2.027405261993408,-0.5,FREE,24.214920942065902,568.83,93269.0
buy,93300,568.91,186.28499328943875,0.0,5m BUY signal,2024-09-23 09:30:00,0.2754297910108566,1.180053949356079,-0.5,FREE,,,
sell,93310,569.91,186.28499328943875,0.0,5m SELL signal,2024-09-23 10:20:00,0.2754297910108566,2.3706870079040527,-0.5,FREE,186.28499328943875,568.91,93300.0
buy,93319,569.16,186.5304668732589,0.0,5m BUY signal,2024-09-23 11:05:00,0.2754297910108566,1.0380566120147705,-0.5,FREE,,,
sell,93324,569.92,186.5304668732589,0.0,5m SELL signal,2024-09-23 11:30:00,0.2754297910108566,2.0804455280303955,-0.5,FREE,141.76315482367505,569.16,93319.0
buy,93332,568.89,186.86818836753625,0.0,5m BUY signal,2024-09-23 12:10:00,0.2754297910108566,0.8311758041381836,-0.5,FREE,,,
sell,93352,569.27,186.86818836753625,0.0,5m SELL signal,2024-09-23 13:50:00,0.2754297910108566,1.8551270961761475,-0.5,FREE,71.00991157966293,568.89,93332.0
buy,93382,569.37,186.8353681999181,0.0,5m BUY signal,2024-09-23 16:20:00,0.2754297910108566,1.4451404809951782,-0.5,FREE,,,
sell,93422,571.07,186.8353681999181,0.0,5m SELL signal,2024-09-24 04:05:00,0.27185924854395077,0.3398345410823822,0.19999999999999984,FREE,317.62012593986924,569.37,93382.0
buy,93455,569.27,187.42613121704505,0.0,5m BUY signal,2024-09-24 07:00:00,0.27185924854395077,1.5124385356903076,-0.5,FREE,,,
sell,93461,570.26,187.42613121704505,0.0,5m SELL signal,2024-09-24 07:30:00,0.27185924854395077,0.4626922011375427,0.19999999999999984,FREE,185.5518699048763,569.27,93455.0
buy,93489,569.55,187.65977629327034,0.0,5m BUY signal,2024-09-24 09:50:00,0.27185924854395077,1.5597968101501465,-0.5,FREE,,,
sell,93505,569.745,187.65977629327034,0.0,5m SELL signal,2024-09-24 11:10:00,0.27185924854395077,0.664683997631073,0.19999999999999984,FREE,36.59365637719711,569.55,93489.0
buy,93541,570.39,187.44756963517824,0.0,5m BUY signal,2024-09-24 14:10:00,0.27185924854395077,1.833227515220642,-0.5,FREE,,,
sell,93550,570.43,187.44756963517824,0.0,5m SELL signal,2024-09-24 14:55:00,0.27185924854395077,0.6991883516311646,0.19999999999999984,FREE,7.49790278540031,570.39,93541.0
buy,93592,571.17,187.204715140842,0.0,5m BUY signal,2024-09-24 18:30:00,0.27185924854395077,1.6477031707763672,-0.5,FREE,,,
sell,93657,571.05,187.204715140842,0.0,5m SELL signal,2024-09-25 08:40:00,0.2744127939714977,0.6056655049324036,0.19999999999999984,FREE,-22.464565816901892,571.17,93592.0
buy,93658,570.99,187.22438673387944,0.0,5m BUY signal,2024-09-25 08:45:00,0.2744127939714977,1.6057075262069702,-0.5,FREE,,,
sell,93666,571.14,187.22438673387944,0.0,5m SELL signal,2024-09-25 09:25:00,0.2744127939714977,0.24190811812877655,0.19999999999999984,FREE,28.08365801007766,570.99,93658.0
buy,93669,571.39,187.14247053533998,0.0,5m BUY signal,2024-09-25 09:40:00,0.2744127939714977,1.5805935859680176,-0.5,FREE,,,
sell,93746,570.25,187.14247053533998,0.0,5m SELL signal,2024-09-25 16:05:00,0.2744127939714977,0.4176165461540222,0.19999999999999984,FREE,-213.34241641028504,571.39,93669.0
buy,93780,570.44,187.0801378283038,0.0,5m BUY signal,2024-09-25 19:10:00,0.2744127939714977,1.7099049091339111,-0.5,FREE,,,
sell,93790,574.5,187.0801378283038,0.0,5m SELL signal,2024-09-26 04:00:00,0.2686487333685529,1.2171552181243896,0.7499999999999998,FREE,759.5453595829032,570.44,93780.0
buy,93893,571.2992,188.12828581303899,0.0,5m BUY signal,2024-09-26 12:40:00,0.2686487333685529,1.9235787391662598,1.5499999999999994,FREE,,,
sell,93906,571.64,188.12828581303899,0.0,5m SELL signal,2024-09-26 13:45:00,0.2686487333685529,1.0758092403411865,0.7499999999999998,FREE,64.11411980507329,571.2992,93893.0
buy,93969,572.7425,187.7661484911031,0.0,5m BUY signal,2024-09-26 19:00:00,0.2686487333685529,1.7685837745666504,1.5499999999999994,FREE,,,
sell,94282,571.58,187.7661484911031,0.0,5m SELL signal,2024-09-30 13:55:00,0.2797923646255041,1.3622663021087646,-0.5,FREE,-218.27814762089028,572.7425,93969.0
buy,94284,571.24,187.87790622950902,0.0,5m BUY signal,2024-09-30 14:05:00,0.2797923646255041,1.929359793663025,1.6999999999999993,FREE,,,
sell,94292,570.78,187.87790622950902,0.0,5m SELL signal,2024-09-30 14:45:00,0.2797923646255041,1.593383550643921,-0.5,FREE,-86.42383686558098,571.24,94284.0
buy,94420,570.4,188.00307033253708,0.0,5m BUY signal,2024-10-01 09:35:00,0.2935565834138824,1.515183687210083,1.2499999999999996,FREE,,,
sell,94444,568.85,188.00307033253708,0.0,5m SELL signal,2024-10-01 11:35:00,0.2935565834138824,1.983487606048584,1.7499999999999996,FREE,-291.4047590154239,570.4,94420.0
buy,94457,567.37,188.49348142951462,0.0,5m BUY signal,2024-10-01 12:40:00,0.2935565834138824,1.3892942667007446,1.2499999999999996,FREE,,,
sell,94473,569.69,188.49348142951462,0.0,5m SELL signal,2024-10-01 14:00:00,0.2935565834138824,1.9882296323776245,1.7499999999999996,FREE,437.30487691648335,567.37,94457.0
buy,94569,566.54,189.54151769615595,0.0,5m BUY signal,2024-10-02 06:00:00,0.2805420931540538,1.3204188346862793,1.0999999999999996,FREE,,,
sell,94576,567.68,189.54151769615595,0.0,5m SELL signal,2024-10-02 06:35:00,0.2805420931540538,1.4818379878997803,0.6999999999999997,FREE,216.0773301736152,566.54,94569.0
buy,94593,567.278,189.67583577320784,0.0,5m BUY signal,2024-10-02 08:00:00,0.2805420931540538,1.2743648290634155,1.0999999999999996,FREE,,,
sell,94620,568.47,189.67583577320784,0.0,5m SELL signal,2024-10-02 10:15:00,0.2805420931540538,1.6725497245788574,0.6999999999999997,FREE,226.09359624166513,567.278,94593.0
buy,94644,569.07,189.47585070728636,0.0,5m BUY signal,2024-10-02 12:15:00,0.2805420931540538,1.2679462432861328,1.0999999999999996,FREE,,,
sell,94664,569.06,189.47585070728636,0.0,5m SELL signal,2024-10-02 13:55:00,0.2805420931540538,1.2975184917449951,0.6999999999999997,FREE,-1.8947585070926811,569.07,94644.0
buy,94815,566.88,190.20450113514036,0.0,5m BUY signal,2024-10-03 10:40:00,0.27500591665395047,1.2800414562225342,1.0499999999999996,FREE,,,
sell,94980,572.03,190.20450113514036,0.0,5m SELL signal,2024-10-04 08:40:00,0.27397837756662075,2.25358247756958,1.1999999999999997,FREE,979.5531808459685,566.88,94815.0
buy,94997,569.29,191.11995781470665,0.0,5m BUY signal,2024-10-04 10:05:00,0.27397837756662075,0.9841458201408386,0.9499999999999997,FREE,,,
sell,95018,569.98,191.11995781470665,0.0,5m SELL signal,2024-10-04 11:50:00,0.27397837756662075,1.3771666288375854,1.1999999999999997,FREE,131.87277089215803,569.29,94997.0
buy,95095,572.32,190.338540598313,0.0,5m BUY signal,2024-10-04 18:15:00,0.27397837756662075,1.423250675201416,0.9499999999999997,FREE,,,
sell,95135,570.1,190.338540598313,0.0,5m SELL signal,2024-10-07 05:55:00,0.27606193586060396,0.7432964444160461,0.6499999999999997,FREE,-422.55156012826,572.32,95095.0
buy,95230,570.24,190.29181045717283,0.0,5m BUY signal,2024-10-07 13:50:00,0.27606193586060396,0.7389739155769348,-0.5,FREE,,,
sell,95368,570.44,190.29181045717283,0.0,5m SELL signal,2024-10-08 09:25:00,0.2647242644974716,0.34675517678260803,-0.5,FREE,38.05836209144322,570.24,95230.0
buy,95684,576.3,188.3568633648962,0.0,5m BUY signal,2024-10-10 04:10:00,0.262623918369479,0.7027465105056763,-0.5,FREE,,,
sell,95899,576.01,188.3568633648962,0.0,5m SELL signal,2024-10-11 06:50:00,0.2593006916909759,2.0411202907562256,1.9999999999999996,FREE,-54.62349037581305,576.3,95684.0
buy,95966,578.74,187.4683568905102,0.0,5m BUY signal,2024-10-11 12:25:00,0.2593006916909759,1.077854037284851,0.8499999999999996,FREE,,,
sell,96059,580.17,187.4683568905102,0.0,5m SELL signal,2024-10-14 04:20:00,0.2580335344975441,0.8023357391357422,0.7999999999999998,FREE,268.0797503534202,578.74,95966.0
buy,96322,583.24,186.4815798250588,0.0,5m BUY signal,2024-10-15 10:25:00,0.2776203859137042,1.4835935831069946,0.9499999999999997,FREE,,,
sell,96472,580.29,186.4815798250588,0.0,5m SELL signal,2024-10-16 07:05:00,0.2607570798984193,0.20265798270702362,-0.5,FREE,-550.1206604839319,583.24,96322.0
buy,96567,582.26,185.85064396778648,0.0,5m BUY signal,2024-10-16 15:00:00,0.2607570798984193,1.8048242330551147,1.7999999999999994,FREE,,,
sell,96626,583.71,185.85064396778648,0.0,5m SELL signal,2024-10-17 04:00:00,0.2522425634835829,0.4327472448348999,0.1499999999999999,FREE,269.48343375329887,582.26,96567.0
buy,96781,582.49,186.2399000677036,0.0,5m BUY signal,2024-10-17 16:55:00,0.2522425634835829,1.5717183351516724,1.3999999999999995,FREE,,,
sell,96798,582.79,186.2399000677036,0.0,5m SELL signal,2024-10-17 18:25:00,0.2522425634835829,0.6509283185005188,0.1499999999999999,FREE,55.871970020302605,582.49,96781.0
buy,96856,583.75,185.93362117423035,0.0,5m BUY signal,2024-10-18 08:00:00,0.2527811864468072,1.3418841361999512,1.2499999999999996,FREE,,,
sell,96862,583.87,185.93362117423035,0.0,5m SELL signal,2024-10-18 08:30:00,0.2527811864468072,0.13787461817264557,-0.5,FREE,22.31203454090849,583.75,96856.0
buy,96919,584.95,185.590329763224,0.0,5m BUY signal,2024-10-18 13:15:00,0.2527811864468072,1.6858760118484497,1.2499999999999996,FREE,,,
sell,96932,585.17,185.590329763224,0.0,5m SELL signal,2024-10-18 14:20:00,0.2527811864468072,-0.017471225932240486,-0.5,FREE,40.829872547893245,584.95,96919.0
buy,97067,582.58,186.4154163677877,0.0,5m BUY signal,2024-10-21 10:45:00,0.25748610000923877,1.3225743770599365,-0.5,FREE,,,
sell,97104,583.29,186.4154163677877,0.0,5m SELL signal,2024-10-21 14:15:00,0.25748610000923877,1.105457067489624,0.19999999999999984,FREE,132.35494562111487,582.58,97067.0
buy,97114,582.36,186.71311253033673,0.0,5m BUY signal,2024-10-21 14:40:00,0.25748610000923877,1.613803505897522,-0.5,FREE,,,
sell,97136,583.96,186.71311253033673,0.0,5m SELL signal,2024-10-21 16:30:00,0.25748610000923877,0.21130810678005219,0.19999999999999984,FREE,298.740980048543,582.36,97114.0
buy,97371,582.82,187.07832468552115,0.0,5m BUY signal,2024-10-23 04:35:00,0.27420910090124545,1.0545963048934937,0.8999999999999997,FREE,,,
sell,97490,576.64,187.07832468552115,0.0,5m SELL signal,2024-10-23 14:35:00,0.27420910090124545,0.6054984331130981,0.5999999999999996,FREE,-1156.1440465565327,582.82,97371.0
buy,97518,578.47,186.48649912123173,0.0,5m BUY signal,2024-10-23 16:55:00,0.27420910090124545,1.2873739004135132,0.8999999999999997,FREE,,,
sell,97557,580.85,186.48649912123173,0.0,5m SELL signal,2024-10-24 04:10:00,0.26198257146058324,1.0210968255996704,0.9999999999999996,FREE,443.83786790853065,578.47,97518.0
buy,97618,579.11,187.04681841889703,0.0,5m BUY signal,2024-10-24 09:30:00,0.26198257146058324,1.4729853868484497,1.3499999999999996,FREE,,,
sell,97655,578.5,187.04681841889703,0.0,5m SELL signal,2024-10-24 12:35:00,0.26198257146058324,1.230836033821106,0.9999999999999996,FREE,-114.09855923552975,579.11,97618.0
buy,97878,579.02,186.8788374414216,0.0,5m BUY signal,2024-10-25 15:55:00,0.27129495879622517,1.4597450494766235,1.4499999999999995,FREE,,,
sell,99059,571.08,186.8788374414216,0.0,5m SELL signal,2024-11-05 04:05:00,0.25097417233065444,0.6740474104881287,-0.5,FREE,-1483.8179692848764,579.02,97878.0
